Įstaigos_kodas;Gydytojo_ID;Laisvos_registracijos_data;Įrašo_sukūrimo_data
179761936;35;2018-11-05 22:35;2019-03-08 18:47:06
179761936;35;2018-11-05 22:40;2019-03-08 18:47:06
179761936;35;2018-11-05 22:45;2019-03-08 18:47:06
179761936;35;2018-11-05 22:50;2019-03-08 18:47:06
179761936;35;2018-11-05 22:55;2019-03-08 18:47:06
179761936;35;2018-11-05 23:00;2019-03-08 18:47:06
179761936;35;2018-11-05 23:05;2019-03-08 18:47:06
179761936;35;2018-11-05 23:10;2019-03-08 18:47:06
179761936;35;2018-11-05 23:15;2019-03-08 18:47:06
179761936;35;2018-11-05 23:20;2019-03-08 18:47:06
179761936;35;2018-11-05 23:25;2019-03-08 18:47:06
179761936;35;2018-11-24 08:00;2019-03-08 18:47:06
179761936;35;2018-11-24 08:00;2019-03-08 18:47:06
179761936;35;2018-11-24 08:00;2019-03-08 18:47:06
179761936;35;2018-11-24 08:25;2019-03-08 18:47:06
179761936;35;2018-11-24 08:25;2019-03-08 18:47:06
179761936;35;2018-11-24 08:50;2019-03-08 18:47:06
179761936;35;2018-11-24 08:50;2019-03-08 18:47:06
179761936;35;2018-11-24 09:15;2019-03-08 18:47:06
179761936;35;2018-11-24 09:40;2019-03-08 18:47:06
179761936;35;2018-11-24 09:40;2019-03-08 18:47:06
179761936;35;2018-11-24 10:00;2019-03-08 18:47:06
179761936;35;2018-11-24 10:05;2019-03-08 18:47:06
179761936;35;2018-11-24 10:05;2019-03-08 18:47:06
179761936;35;2018-11-24 10:05;2019-03-08 18:47:06
179761936;35;2018-11-24 10:30;2019-03-08 18:47:06
179761936;35;2018-11-24 10:30;2019-03-08 18:47:06
179761936;35;2018-11-24 10:30;2019-03-08 18:47:06
179761936;35;2018-11-24 10:30;2019-03-08 18:47:06
179761936;35;2018-11-24 10:55;2019-03-08 18:47:06
179761936;35;2018-11-24 10:55;2019-03-08 18:47:06
179761936;35;2018-11-24 10:55;2019-03-08 18:47:06
179761936;35;2018-11-24 11:00;2019-03-08 18:47:06
179761936;35;2018-11-24 11:20;2019-03-08 18:47:06
179761936;35;2018-11-24 11:20;2019-03-08 18:47:06
179761936;35;2018-11-24 11:20;2019-03-08 18:47:06
179761936;35;2018-11-24 11:30;2019-03-08 18:47:06
179761936;35;2018-11-24 11:45;2019-03-08 18:47:06
179761936;35;2018-11-24 11:45;2019-03-08 18:47:06
179761936;35;2018-11-24 11:45;2019-03-08 18:47:06
179761936;35;2018-11-24 12:00;2019-03-08 18:47:06
179761936;35;2018-11-24 12:10;2019-03-08 18:47:06
179761936;35;2018-11-24 12:35;2019-03-08 18:47:06
179761936;35;2018-11-24 13:00;2019-03-08 18:47:06
179761936;35;2018-11-24 13:25;2019-03-08 18:47:06
179761936;35;2018-11-24 13:50;2019-03-08 18:47:06
179761936;35;2018-11-24 14:15;2019-03-08 18:47:06
179761936;35;2018-11-24 14:40;2019-03-08 18:47:06
179761936;35;2018-11-24 15:05;2019-03-08 18:47:06
179761936;35;2018-11-24 15:30;2019-03-08 18:47:06
179761936;35;2018-11-24 15:55;2019-03-08 18:47:06
179761936;35;2018-11-25 10:00;2019-03-08 18:47:06
179761936;35;2018-11-25 10:30;2019-03-08 18:47:06
179761936;35;2018-11-25 11:00;2019-03-08 18:47:06
179761936;35;2018-11-25 11:30;2019-03-08 18:47:06
179761936;35;2018-11-25 12:00;2019-03-08 18:47:06
179761936;35;2018-11-25 12:30;2019-03-08 18:47:06
179761936;35;2018-11-25 13:00;2019-03-08 18:47:06
179761936;35;2018-11-25 13:30;2019-03-08 18:47:06
179761936;35;2018-11-25 14:00;2019-03-08 18:47:06
179761936;35;2018-11-25 14:30;2019-03-08 18:47:06
179761936;35;2018-11-26 23:59;2019-03-08 18:47:06
179761936;35;2018-11-26 09:00;2019-03-08 18:47:06
179761936;35;2018-11-26 09:15;2019-03-08 18:47:06
179761936;35;2018-11-26 09:15;2019-03-08 18:47:06
179761936;35;2018-11-26 09:30;2019-03-08 18:47:06
179761936;35;2018-11-26 09:30;2019-03-08 18:47:06
179761936;35;2018-11-26 09:45;2019-03-08 18:47:06
179761936;35;2018-11-26 09:45;2019-03-08 18:47:06
179761936;35;2018-11-26 10:00;2019-03-08 18:47:06
179761936;35;2018-11-26 10:15;2019-03-08 18:47:06
179761936;35;2018-11-26 10:15;2019-03-08 18:47:06
179761936;35;2018-11-26 10:30;2019-03-08 18:47:06
179761936;35;2018-11-26 10:30;2019-03-08 18:47:06
179761936;35;2018-11-26 10:45;2019-03-08 18:47:06
179761936;35;2018-11-26 10:45;2019-03-08 18:47:06
179761936;35;2018-11-26 11:00;2019-03-08 18:47:06
179761936;35;2018-11-26 11:00;2019-03-08 18:47:06
179761936;35;2018-11-26 11:15;2019-03-08 18:47:06
179761936;35;2018-11-26 11:15;2019-03-08 18:47:06
179761936;35;2018-11-26 11:30;2019-03-08 18:47:06
179761936;35;2018-11-26 11:30;2019-03-08 18:47:06
179761936;35;2018-11-26 11:45;2019-03-08 18:47:06
179761936;35;2018-11-26 11:45;2019-03-08 18:47:06
179761936;35;2018-11-26 12:00;2019-03-08 18:47:06
179761936;35;2018-11-26 12:15;2019-03-08 18:47:06
179761936;35;2018-11-26 12:30;2019-03-08 18:47:06
179761936;35;2018-11-27 23:59;2019-03-08 18:47:06
179761936;35;2018-11-27 10:10;2019-03-08 18:47:06
179761936;35;2018-11-27 11:00;2019-03-08 18:47:06
179761936;35;2018-11-27 11:45;2019-03-08 18:47:06
179761936;35;2018-11-27 12:30;2019-03-08 18:47:06
179761936;35;2018-11-27 13:15;2019-03-08 18:47:06
179761936;35;2018-11-27 14:00;2019-03-08 18:47:06
179761936;35;2018-11-27 14:45;2019-03-08 18:47:06
179761936;35;2018-11-27 15:30;2019-03-08 18:47:06
179761936;35;2018-11-27 16:15;2019-03-08 18:47:06
179761936;35;2018-11-27 17:00;2019-03-08 18:47:06
179761936;35;2018-11-27 17:45;2019-03-08 18:47:06
179761936;35;2018-11-28 16:30;2019-03-08 18:47:06
179761936;35;2018-11-28 18:15;2019-03-08 18:47:06
179761936;35;2018-11-28 18:45;2019-03-08 18:47:06
179761936;35;2018-11-29 12:25;2019-03-08 18:47:06
179761936;35;2018-11-30 09:00;2019-03-08 18:47:06
179761936;35;2018-11-30 17:05;2019-03-08 18:47:06
179761936;35;2018-11-30 17:20;2019-03-08 18:47:06
179761936;35;2018-11-30 17:40;2019-03-08 18:47:06
179761936;35;2018-12-04 08:30;2019-03-08 18:47:06
179761936;35;2018-12-04 08:55;2019-03-08 18:47:06
179761936;35;2018-12-04 09:00;2019-03-08 18:47:06
179761936;35;2018-12-04 09:10;2019-03-08 18:47:06
179761936;35;2018-12-04 09:10;2019-03-08 18:47:06
179761936;35;2018-12-04 09:15;2019-03-08 18:47:06
179761936;35;2018-12-04 09:20;2019-03-08 18:47:06
179761936;35;2018-12-04 09:20;2019-03-08 18:47:06
179761936;35;2018-12-04 10:55;2019-03-08 18:47:06
179761936;35;2018-12-04 10:55;2019-03-08 18:47:06
179761936;35;2018-12-04 12:00;2019-03-08 18:47:06
179761936;35;2018-12-04 12:30;2019-03-08 18:47:06
179761936;35;2018-12-04 13:00;2019-03-08 18:47:06
179761936;35;2018-12-04 13:15;2019-03-08 18:47:06
179761936;35;2018-12-04 13:30;2019-03-08 18:47:06
179761936;35;2018-12-04 13:30;2019-03-08 18:47:06
179761936;35;2018-12-04 14:00;2019-03-08 18:47:06
179761936;35;2018-12-04 14:00;2019-03-08 18:47:06
179761936;35;2018-12-04 14:30;2019-03-08 18:47:06
179761936;35;2018-12-04 14:30;2019-03-08 18:47:06
179761936;35;2018-12-04 15:00;2019-03-08 18:47:06
179761936;35;2018-12-04 15:30;2019-03-08 18:47:06
179761936;35;2018-12-04 16:00;2019-03-08 18:47:06
179761936;35;2018-12-04 16:30;2019-03-08 18:47:06
179761936;35;2018-12-04 17:00;2019-03-08 18:47:06
179761936;35;2018-12-04 17:30;2019-03-08 18:47:06
179761936;35;2018-12-06 08:00;2019-03-08 18:47:06
179761936;35;2018-12-06 09:20;2019-03-08 18:47:06
179761936;35;2018-12-06 09:30;2019-03-08 18:47:06
179761936;35;2018-12-06 09:40;2019-03-08 18:47:06
179761936;35;2018-12-06 10:50;2019-03-08 18:47:06
179761936;35;2018-12-06 11:00;2019-03-08 18:47:06
179761936;35;2018-12-06 11:25;2019-03-08 18:47:06
179761936;35;2018-12-06 12:00;2019-03-08 18:47:06
179761936;35;2018-12-06 13:12;2019-03-08 18:47:06
179761936;35;2018-12-06 13:20;2019-03-08 18:47:06
179761936;35;2018-12-06 13:40;2019-03-08 18:47:06
179761936;35;2018-12-06 14:00;2019-03-08 18:47:06
179761936;35;2018-12-06 14:20;2019-03-08 18:47:06
179761936;35;2018-12-10 08:00;2019-03-08 18:47:06
179761936;35;2018-12-10 09:00;2019-03-08 18:47:06
179761936;35;2018-12-10 09:20;2019-03-08 18:47:06
179761936;35;2018-12-10 10:00;2019-03-08 18:47:06
179761936;35;2018-12-10 10:40;2019-03-08 18:47:06
179761936;35;2018-12-10 11:00;2019-03-08 18:47:06
179761936;35;2018-12-10 11:20;2019-03-08 18:47:06
179761936;35;2018-12-10 11:40;2019-03-08 18:47:06
179761936;35;2018-12-10 12:00;2019-03-08 18:47:06
179761936;35;2018-12-10 12:20;2019-03-08 18:47:06
179761936;35;2018-12-10 12:40;2019-03-08 18:47:06
179761936;35;2018-12-10 13:00;2019-03-08 18:47:06
179761936;35;2018-12-10 13:20;2019-03-08 18:47:06
179761936;35;2018-12-10 13:40;2019-03-08 18:47:06
179761936;35;2018-12-10 14:00;2019-03-08 18:47:06
179761936;35;2018-12-10 14:20;2019-03-08 18:47:06
179761936;35;2018-12-12 09:00;2019-03-08 18:47:06
179761936;35;2018-12-12 11:00;2019-03-08 18:47:06
179761936;35;2018-12-12 12:30;2019-03-08 18:47:06
179761936;35;2018-12-12 13:30;2019-03-08 18:47:06
179761936;35;2018-12-12 14:00;2019-03-08 18:47:06
179761936;35;2018-12-13 08:00;2019-03-08 18:47:06
179761936;35;2018-12-13 08:20;2019-03-08 18:47:06
179761936;35;2018-12-13 08:30;2019-03-08 18:47:06
179761936;35;2018-12-13 08:50;2019-03-08 18:47:06
179761936;35;2018-12-13 09:00;2019-03-08 18:47:06
179761936;35;2018-12-13 09:10;2019-03-08 18:47:06
179761936;35;2018-12-13 09:20;2019-03-08 18:47:06
179761936;35;2018-12-13 09:30;2019-03-08 18:47:06
179761936;35;2018-12-13 09:40;2019-03-08 18:47:06
179761936;35;2018-12-13 09:50;2019-03-08 18:47:06
179761936;35;2018-12-13 10:00;2019-03-08 18:47:06
179761936;35;2018-12-13 10:10;2019-03-08 18:47:06
179761936;35;2018-12-13 10:20;2019-03-08 18:47:06
179761936;35;2018-12-13 10:30;2019-03-08 18:47:06
179761936;35;2018-12-13 10:40;2019-03-08 18:47:06
179761936;35;2018-12-13 10:50;2019-03-08 18:47:06
179761936;35;2018-12-13 11:00;2019-03-08 18:47:06
179761936;35;2018-12-13 11:10;2019-03-08 18:47:06
179761936;35;2018-12-13 11:20;2019-03-08 18:47:06
179761936;35;2018-12-13 11:30;2019-03-08 18:47:06
179761936;35;2018-12-13 11:40;2019-03-08 18:47:06
179761936;35;2018-12-13 11:50;2019-03-08 18:47:06
179761936;35;2018-12-13 12:10;2019-03-08 18:47:06
179761936;35;2018-12-13 12:30;2019-03-08 18:47:06
179761936;35;2018-12-13 12:50;2019-03-08 18:47:06
179761936;35;2018-12-13 13:10;2019-03-08 18:47:06
179761936;35;2018-12-13 13:30;2019-03-08 18:47:06
179761936;35;2018-12-13 13:50;2019-03-08 18:47:06
179761936;35;2018-12-13 14:10;2019-03-08 18:47:06
179761936;35;2018-12-13 14:30;2019-03-08 18:47:06
179761936;35;2018-12-13 14:50;2019-03-08 18:47:06
179761936;35;2018-12-17 08:20;2019-03-08 18:47:06
179761936;35;2018-12-17 08:40;2019-03-08 18:47:06
179761936;35;2018-12-17 09:00;2019-03-08 18:47:06
179761936;35;2018-12-17 09:20;2019-03-08 18:47:06
179761936;35;2018-12-17 09:40;2019-03-08 18:47:06
179761936;35;2018-12-17 10:00;2019-03-08 18:47:06
179761936;35;2018-12-17 10:20;2019-03-08 18:47:06
179761936;35;2018-12-17 10:40;2019-03-08 18:47:06
179761936;35;2018-12-17 11:00;2019-03-08 18:47:06
179761936;35;2018-12-17 11:20;2019-03-08 18:47:06
179761936;35;2018-12-17 11:40;2019-03-08 18:47:06
179761936;35;2018-12-17 12:00;2019-03-08 18:47:06
179761936;35;2018-12-17 12:20;2019-03-08 18:47:06
179761936;35;2018-12-17 12:40;2019-03-08 18:47:06
179761936;35;2018-12-17 13:00;2019-03-08 18:47:06
179761936;35;2018-12-17 13:20;2019-03-08 18:47:06
179761936;35;2018-12-17 13:40;2019-03-08 18:47:06
179761936;35;2018-12-17 14:00;2019-03-08 18:47:06
179761936;35;2018-12-17 14:20;2019-03-08 18:47:06
179761936;35;2018-12-18 06:00;2019-03-08 18:47:06
179761936;35;2018-12-18 08:20;2019-03-08 18:47:06
179761936;35;2018-12-18 18:00;2019-03-08 18:47:06
179761936;35;2018-12-18 18:20;2019-03-08 18:47:06
179761936;35;2018-12-18 19:00;2019-03-08 18:47:06
179761936;35;2018-12-18 19:05;2019-03-08 18:47:06
179761936;35;2018-12-18 19:10;2019-03-08 18:47:06
179761936;35;2018-12-18 19:20;2019-03-08 18:47:06
179761936;35;2018-12-18 19:25;2019-03-08 18:47:06
179761936;35;2018-12-18 19:35;2019-03-08 18:47:06
179761936;35;2018-12-18 19:40;2019-03-08 18:47:06
179761936;35;2018-12-18 19:55;2019-03-08 18:47:06
179761936;35;2018-12-19 10:00;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;2018-11-24 08:50;2019-03-08 18:47:06
179761936;35;2018-11-24 09:15;2019-03-08 18:47:06
179761936;35;2018-11-24 09:15;2019-03-08 18:47:06
179761936;35;2018-11-24 09:40;2019-03-08 18:47:06
179761936;35;2018-11-26 09:00;2019-03-08 18:47:06
179761936;35;2018-11-27 08:00;2019-03-08 18:47:06
179761936;35;2018-11-27 09:00;2019-03-08 18:47:06
179761936;35;2018-11-27 10:15;2019-03-08 18:47:06
179761936;35;2018-11-28 15:00;2019-03-08 18:47:06
179761936;35;2018-11-28 17:15;2019-03-08 18:47:06
179761936;35;2018-11-29 08:00;2019-03-08 18:47:06
179761936;35;2018-11-29 09:54;2019-03-08 18:47:06
179761936;35;2018-11-29 10:55;2019-03-08 18:47:06
179761936;35;2018-11-29 12:35;2019-03-08 18:47:06
179761936;35;2018-11-30 08:00;2019-03-08 18:47:06
179761936;35;2018-11-30 09:15;2019-03-08 18:47:06
179761936;35;2018-11-30 10:15;2019-03-08 18:47:06
179761936;35;2018-11-30 11:15;2019-03-08 18:47:06
179761936;35;2018-11-30 11:20;2019-03-08 18:47:06
179761936;35;2018-11-30 16:00;2019-03-08 18:47:06
179761936;35;2018-12-04 08:00;2019-03-08 18:47:06
179761936;35;2018-12-04 08:00;2019-03-08 18:47:06
179761936;35;2018-12-04 08:00;2019-03-08 18:47:06
179761936;35;2018-12-04 08:00;2019-03-08 18:47:06
179761936;35;2018-12-04 09:00;2019-03-08 18:47:06
179761936;35;2018-12-04 09:03;2019-03-08 18:47:06
179761936;35;2018-12-04 09:25;2019-03-08 18:47:06
179761936;35;2018-12-04 09:30;2019-03-08 18:47:06
179761936;35;2018-12-04 10:48;2019-03-08 18:47:06
179761936;35;2018-12-04 11:00;2019-03-08 18:47:06
179761936;35;2018-12-04 11:00;2019-03-08 18:47:06
179761936;35;2018-12-04 11:30;2019-03-08 18:47:06
179761936;35;2018-12-06 08:00;2019-03-08 18:47:06
179761936;35;2018-12-06 09:00;2019-03-08 18:47:06
179761936;35;2018-12-06 09:40;2019-03-08 18:47:06
179761936;35;2018-12-06 10:00;2019-03-08 18:47:06
179761936;35;2018-12-06 11:50;2019-03-08 18:47:06
179761936;35;2018-12-10 08:20;2019-03-08 18:47:06
179761936;35;2018-12-10 08:40;2019-03-08 18:47:06
179761936;35;2018-12-10 09:40;2019-03-08 18:47:06
179761936;35;2018-12-12 08:00;2019-03-08 18:47:06
179761936;35;2018-12-12 08:30;2019-03-08 18:47:06
179761936;35;2018-12-12 09:30;2019-03-08 18:47:06
179761936;35;2018-12-12 10:00;2019-03-08 18:47:06
179761936;35;2018-12-12 10:30;2019-03-08 18:47:06
179761936;35;2018-12-12 11:30;2019-03-08 18:47:06
179761936;35;2018-12-12 12:00;2019-03-08 18:47:06
179761936;35;2018-12-12 13:00;2019-03-08 18:47:06
179761936;35;2018-12-12 14:30;2019-03-08 18:47:06
179761936;35;2018-12-12 15:00;2019-03-08 18:47:06
179761936;35;2018-12-12 15:30;2019-03-08 18:47:06
179761936;35;2018-12-12 16:00;2019-03-08 18:47:06
179761936;35;2018-12-12 16:30;2019-03-08 18:47:06
179761936;35;2018-12-12 17:00;2019-03-08 18:47:06
179761936;35;2018-12-12 17:30;2019-03-08 18:47:06
179761936;35;2018-12-13 08:10;2019-03-08 18:47:06
179761936;35;2018-12-13 08:40;2019-03-08 18:47:06
179761936;35;2018-12-17 08:00;2019-03-08 18:47:06
179761936;35;2018-12-18 19:15;2019-03-08 18:47:06
179761936;35;2018-12-19 12:00;2019-03-08 18:47:06
179761936;35;2018-12-19 12:20;2019-03-08 18:47:06
179761936;35;2018-12-05 12:00;2019-03-08 18:47:06
179761936;35;2018-11-24 08:25;2019-03-08 18:47:06
179761936;35;2018-11-29 08:54;2019-03-08 18:47:06
179761936;35;2018-11-29 10:05;2019-03-08 18:47:06
179761936;35;2018-12-18 19:30;2019-03-08 18:47:06
179761936;35;2018-12-18 19:45;2019-03-08 18:47:06
179761936;35;2018-12-19 13:00;2019-03-08 18:47:06
179761936;35;2018-12-04 08:30;2019-03-08 18:47:06
179761936;35;2018-12-06 08:20;2019-03-08 18:47:06
179761936;35;2018-12-06 08:40;2019-03-08 18:47:06
179761936;35;2018-12-10 10:20;2019-03-08 18:47:06
179761936;35;2018-12-18 17:40;2019-03-08 18:47:06
179761936;35;2018-12-18 19:50;2019-03-08 18:47:06
179761936;35;2018-12-05 13:00;2019-03-08 18:47:06
179761936;35;2018-12-04 08:55;2019-03-08 18:47:06
179761936;35;2018-12-06 10:20;2019-03-08 18:47:06
179761936;35;2018-12-06 11:00;2019-03-08 18:47:06
179761936;35;2018-12-10 08:20;2019-03-08 18:47:06
179761936;35;2018-12-18 18:00;2019-03-08 18:47:06
179761936;35;2018-12-18 19:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:00;2019-03-08 18:47:06
179761936;35;2018-12-05 08:45;2019-03-08 18:47:06
179761936;35;2018-12-05 09:00;2019-03-08 18:47:06
179761936;35;2018-12-05 09:00;2019-03-08 18:47:06
179761936;35;2018-12-05 09:00;2019-03-08 18:47:06
179761936;35;2018-12-05 12:00;2019-03-08 18:47:06
179761936;35;2018-12-05 12:00;2019-03-08 18:47:06
179761936;35;2018-12-05 12:00;2019-03-08 18:47:06
179761936;35;2018-12-05 12:00;2019-03-08 18:47:06
179761936;35;2018-12-05 12:00;2019-03-08 18:47:06
179761936;35;2018-12-05 12:35;2019-03-08 18:47:06
179761936;35;2018-12-05 12:40;2019-03-08 18:47:06
179761936;35;2018-12-05 13:00;2019-03-08 18:47:06
179761936;35;2018-12-05 13:00;2019-03-08 18:47:06
179761936;35;2018-12-05 13:00;2019-03-08 18:47:06
179761936;35;2018-12-05 14:00;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;2018-12-04 08:30;2019-03-08 18:47:06
179761936;35;2018-12-18 18:20;2019-03-08 18:47:06
179761936;35;2018-12-18 19:20;2019-03-08 18:47:06
179761936;35;2018-12-05 13:00;2019-03-08 18:47:06
179761936;35;2018-11-21 08:00;2019-03-08 18:47:06
179761936;35;2018-11-21 08:30;2019-03-08 18:47:06
179761936;35;2018-11-21 09:00;2019-03-08 18:47:06
179761936;35;2018-11-21 09:30;2019-03-08 18:47:06
179761936;35;2018-11-21 10:00;2019-03-08 18:47:06
179761936;35;2018-11-21 10:30;2019-03-08 18:47:06
179761936;35;2018-11-21 11:00;2019-03-08 18:47:06
179761936;35;2018-11-21 11:30;2019-03-08 18:47:06
179761936;35;2018-11-21 12:00;2019-03-08 18:47:06
179761936;35;2018-11-21 12:30;2019-03-08 18:47:06
179761936;35;2018-11-21 13:00;2019-03-08 18:47:06
179761936;35;2018-11-21 13:30;2019-03-08 18:47:06
179761936;35;2018-11-21 14:00;2019-03-08 18:47:06
179761936;35;2018-11-21 14:30;2019-03-08 18:47:06
179761936;35;2018-11-21 15:00;2019-03-08 18:47:06
179761936;35;2018-11-21 15:30;2019-03-08 18:47:06
179761936;35;2018-11-21 16:00;2019-03-08 18:47:06
179761936;35;2018-11-21 16:30;2019-03-08 18:47:06
179761936;35;2018-11-21 17:00;2019-03-08 18:47:06
179761936;35;2018-11-21 17:30;2019-03-08 18:47:06
179761936;35;2018-11-21 18:00;2019-03-08 18:47:06
179761936;35;2018-11-21 18:30;2019-03-08 18:47:06
179761936;35;2018-11-21 19:00;2019-03-08 18:47:06
179761936;35;2018-11-21 19:30;2019-03-08 18:47:06
179761936;35;2018-11-28 15:45;2019-03-08 18:47:06
179761936;35;2018-11-29 08:25;2019-03-08 18:47:06
179761936;35;2018-11-29 09:15;2019-03-08 18:47:06
179761936;35;2018-11-29 10:30;2019-03-08 18:47:06
179761936;35;2018-11-29 11:20;2019-03-08 18:47:06
179761936;35;2018-11-29 11:45;2019-03-08 18:47:06
179761936;35;2018-11-30 08:25;2019-03-08 18:47:06
179761936;35;2018-11-30 09:40;2019-03-08 18:47:06
179761936;35;2018-11-30 10:30;2019-03-08 18:47:06
179761936;35;2018-11-30 11:45;2019-03-08 18:47:06
179761936;35;2018-11-30 14:00;2019-03-08 18:47:06
179761936;35;2018-11-30 14:20;2019-03-08 18:47:06
179761936;35;2018-11-30 14:40;2019-03-08 18:47:06
179761936;35;2018-11-30 15:00;2019-03-08 18:47:06
179761936;35;2018-11-30 15:36;2019-03-08 18:47:06
179761936;35;2018-11-30 15:40;2019-03-08 18:47:06
179761936;35;2018-11-30 16:20;2019-03-08 18:47:06
179761936;35;2018-11-30 16:40;2019-03-08 18:47:06
179761936;35;2018-12-04 08:05;2019-03-08 18:47:06
179761936;35;2018-12-04 08:10;2019-03-08 18:47:06
179761936;35;2018-12-04 08:15;2019-03-08 18:47:06
179761936;35;2018-12-04 08:23;2019-03-08 18:47:06
179761936;35;2018-12-04 08:25;2019-03-08 18:47:06
179761936;35;2018-12-04 08:30;2019-03-08 18:47:06
179761936;35;2018-12-04 08:35;2019-03-08 18:47:06
179761936;35;2018-12-04 08:42;2019-03-08 18:47:06
179761936;35;2018-12-04 08:45;2019-03-08 18:47:06
179761936;35;2018-12-04 08:50;2019-03-08 18:47:06
179761936;35;2018-12-04 09:05;2019-03-08 18:47:06
179761936;35;2018-12-04 09:30;2019-03-08 18:47:06
179761936;35;2018-12-04 09:30;2019-03-08 18:47:06
179761936;35;2018-12-04 09:35;2019-03-08 18:47:06
179761936;35;2018-12-04 10:00;2019-03-08 18:47:06
179761936;35;2018-12-04 10:00;2019-03-08 18:47:06
179761936;35;2018-12-04 10:00;2019-03-08 18:47:06
179761936;35;2018-12-04 11:20;2019-03-08 18:47:06
179761936;35;2018-12-04 11:30;2019-03-08 18:47:06
179761936;35;2018-12-04 12:00;2019-03-08 18:47:06
179761936;35;2018-12-04 12:30;2019-03-08 18:47:06
179761936;35;2018-12-06 08:20;2019-03-08 18:47:06
179761936;35;2018-12-06 08:40;2019-03-08 18:47:06
179761936;35;2018-12-06 09:00;2019-03-08 18:47:06
179761936;35;2018-12-06 10:20;2019-03-08 18:47:06
179761936;35;2018-12-06 12:20;2019-03-08 18:47:06
179761936;35;2018-12-06 12:40;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;35;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;2019-01-08 12:00;2019-03-08 18:47:06
179761936;38;2019-01-08 12:30;2019-03-08 18:47:06
179761936;38;2019-01-08 13:00;2019-03-08 18:47:06
179761936;38;2019-01-08 13:30;2019-03-08 18:47:06
179761936;38;2019-01-08 14:00;2019-03-08 18:47:06
179761936;38;2019-01-08 10:00;2019-03-08 18:47:06
179761936;38;2019-01-08 10:20;2019-03-08 18:47:06
179761936;38;2019-01-08 10:40;2019-03-08 18:47:06
179761936;38;2019-01-08 11:00;2019-03-08 18:47:06
179761936;38;2019-01-08 11:20;2019-03-08 18:47:06
179761936;38;2019-01-08 11:40;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
179761936;38;0001-01-01 23:59;2019-03-08 18:47:06
